id,source_idx,destination_idx,news_idx,is_fake_news,is_political_news
88734,98,50,232,True,False
88735,290,103,166,False,True
88736,337,13,965,True,True
88737,115,78,808,True,False
88738,349,134,295,False,False
88739,225,220,15,True,False
88740,327,481,254,False,True
88741,257,392,434,True,True
88742,74,0,334,True,True
88743,483,494,193,False,True
88744,42,219,915,True,True
88745,126,278,867,False,False
88746,447,15,498,True,False
88747,372,41,997,True,False
88748,65,368,325,True,True
88749,480,310,629,False,False
88750,444,366,956,False,True
88751,54,481,290,False,False
88752,498,414,104,True,True
88753,431,178,630,True,False
88754,130,109,922,False,True
88755,183,270,968,True,True
88756,241,107,961,False,True
88757,181,304,37,True,True
88758,273,322,507,True,False
88759,126,189,110,False,True
88760,55,486,405,True,False
88761,22,76,948,False,True
88762,493,372,437,False,False
88763,222,205,415,False,True
88764,5,306,667,False,False
88765,423,455,16,False,True
88766,106,143,988,True,False
88767,71,156,678,False,False
88768,6,161,761,False,False
88769,3,420,721,True,False
88770,497,4,793,False,True
88771,57,129,457,True,False
88772,154,263,426,False,True
88773,426,54,92,True,False
88774,470,453,280,False,False
88775,76,59,763,True,True
88776,472,196,277,True,True
88777,118,81,339,False,False
88778,88,261,767,False,False
88779,70,27,840,True,False
88780,440,337,914,False,False
88781,426,12,698,True,False
88782,64,308,279,False,True
88783,155,351,512,False,True
88784,178,124,589,False,True
88785,239,155,988,True,False
88786,19,285,853,True,True
88787,276,295,340,True,True
88788,401,199,892,False,True
88789,262,395,11,False,True
88790,422,143,849,True,True
88791,18,464,476,True,True
88792,36,405,947,False,False
88793,115,309,332,True,False
88794,77,161,124,True,False
88795,44,221,430,False,True
88796,215,155,697,False,False
88797,101,58,459,True,True
88798,1,275,64,False,False
88799,131,16,902,False,False
88800,324,363,731,True,True
88801,159,49,987,False,True
88802,494,325,223,False,False
88803,239,129,362,True,True
88804,340,172,137,False,True
88805,465,218,517,True,True
88806,308,180,60,True,True
88807,4,281,448,False,True
88808,413,101,585,False,False
88809,75,320,697,False,False
88810,468,117,389,True,False
88811,250,432,259,True,True
88812,194,454,973,False,False
88813,189,198,426,False,True
88814,216,202,343,True,False
88815,42,160,195,False,False
88816,36,286,701,False,False
88817,330,197,965,True,True
88818,203,73,179,False,False
88819,16,99,63,False,False
88820,149,40,563,True,False
88821,43,101,34,False,False
88822,224,430,456,False,True
88823,422,453,266,True,True
88824,36,429,857,True,True
88825,188,288,176,True,True
88826,5,20,505,False,True
88827,395,325,4,False,True
88828,37,351,967,False,False
88829,103,362,754,True,True
88830,171,282,533,False,False
88831,415,478,181,True,False
88832,481,325,183,True,True
88833,489,429,994,False,True
88834,405,72,446,True,False
88835,243,1,639,True,False
88836,221,396,820,True,True
88837,491,403,398,False,False
88838,318,311,968,True,True
88839,177,236,919,True,True
88840,344,412,565,False,True
88841,268,485,780,True,True
88842,323,308,681,True,False
88843,450,368,720,True,True
88844,220,494,713,True,False
88845,2,237,643,True,False
88846,132,462,513,True,False
88847,240,287,833,False,True
88848,72,473,253,True,False
88849,179,447,826,True,True
88850,410,267,471,True,True
88851,17,248,751,False,True
88852,93,365,797,True,False
88853,466,290,859,True,False
88854,322,277,165,False,True
88855,135,200,774,False,False
88856,2,150,381,False,True
88857,63,74,194,True,True
88858,383,376,383,True,True
88859,469,301,337,False,True
88860,116,369,324,True,True
88861,246,102,725,True,True
88862,299,18,386,False,False
88863,499,435,586,True,False
88864,43,1,893,False,True
88865,121,16,84,False,True
88866,377,451,729,True,False
88867,337,113,228,False,False
88868,55,482,750,True,False
88869,41,226,222,True,True
88870,381,75,66,True,True
88871,255,297,649,True,False
88872,343,455,688,True,False
88873,249,98,73,False,False
88874,133,412,117,True,False
88875,323,322,271,True,False
88876,341,261,899,False,False
88877,419,200,172,True,True
88878,69,113,471,True,True
88879,326,219,868,False,False
88880,301,386,979,False,False
88881,77,207,462,True,True
88882,201,374,775,False,False
88883,381,219,461,False,False
88884,312,316,333,False,False
88885,48,214,498,True,False
88886,213,489,604,True,False
88887,137,35,15,True,False
88888,295,485,25,False,True
88889,282,476,47,True,True
88890,277,222,763,True,True
88891,442,498,749,False,True
88892,75,435,596,True,False
88893,76,459,325,True,True
88894,391,26,295,False,False
88895,474,372,132,True,False
88896,410,413,95,False,False
88897,394,206,646,True,True
88898,185,53,471,True,True
88899,183,50,768,True,True
88900,217,363,603,True,False
88901,144,375,390,True,False
88902,355,41,212,True,True
88903,280,437,530,True,False
88904,275,205,241,True,False
88905,149,154,308,False,False
88906,128,192,60,True,True
88907,377,72,817,True,True
88908,275,443,173,True,True
88909,480,489,612,False,False
88910,488,340,854,False,False
88911,490,437,751,False,True
88912,3,448,264,False,True
88913,21,167,556,True,False
88914,60,276,210,False,False
88915,139,15,309,False,True
88916,243,22,745,False,False
88917,245,230,114,True,True
88918,294,197,271,True,False
88919,322,252,913,True,False
88920,213,208,632,True,True
88921,375,436,189,True,True
88922,456,169,763,True,True
88923,156,163,292,True,False
88924,443,335,602,True,False
88925,92,387,352,True,False
88926,340,70,449,True,False
88927,41,466,831,False,False
88928,450,107,597,True,False
88929,124,70,109,True,True
88930,23,413,116,True,False
88931,176,249,800,True,True
88932,248,483,907,False,True
88933,143,207,918,True,True
88934,450,265,429,True,True
88935,287,42,703,False,True
88936,125,364,125,True,False
88937,316,450,57,False,False
88938,285,323,701,False,False
88939,199,369,150,False,False
88940,175,389,643,True,False
88941,140,170,847,True,False
88942,286,99,831,False,False
88943,344,28,822,False,True
88944,206,101,19,False,False
88945,141,433,322,False,True
88946,43,251,152,True,False
88947,38,128,768,True,True
88948,232,403,964,False,False
88949,389,414,164,True,True
88950,295,198,409,False,False
88951,331,400,310,True,True
88952,334,263,831,False,False
88953,190,160,171,False,True
88954,158,355,178,True,True
88955,179,279,331,True,False
88956,195,28,130,True,False
88957,333,119,955,False,True
88958,487,381,435,False,True
88959,56,139,14,False,True
88960,211,21,765,False,False
88961,353,491,311,False,False
88962,233,27,632,True,True
88963,432,242,291,True,False
88964,228,75,641,False,False
88965,70,314,710,True,True
88966,160,43,625,False,True
88967,262,58,995,False,False
88968,16,449,321,True,True
88969,90,44,958,False,False
88970,307,39,687,True,True
88971,457,90,595,False,True
88972,487,144,247,True,False
88973,385,25,602,True,False
88974,440,5,135,False,True
88975,411,471,891,True,False
88976,163,268,11,False,True
88977,226,54,434,True,True
88978,300,19,225,False,False
88979,14,206,569,False,True
88980,197,311,723,True,True
88981,427,74,210,False,False
88982,57,75,959,False,False
88983,403,411,11,False,True
88984,372,427,132,True,False
88985,402,22,684,False,True
88986,414,383,843,False,False
88987,277,295,25,False,True
88988,73,139,510,False,False
88989,27,409,809,True,True
88990,106,177,197,True,True
88991,59,90,660,True,False
88992,88,459,996,False,True
88993,230,356,775,False,False
88994,349,385,928,True,True
88995,492,116,50,False,False
88996,390,1,586,True,False
88997,416,256,90,True,False
88998,240,350,620,False,True
88999,229,408,943,True,False
89000,271,169,6,False,False
89001,132,43,543,False,False
89002,223,409,445,True,True
89003,131,394,375,True,False
89004,461,68,819,False,False
89005,444,302,628,True,False
89006,290,468,165,False,True
89007,297,127,697,False,False
89008,472,458,866,False,True
89009,259,299,668,True,True
89010,377,428,425,False,False
89011,66,125,634,False,False
89012,292,162,764,True,True
89013,72,270,547,False,True
89014,314,45,856,False,True
89015,232,402,397,False,True
89016,486,318,100,True,True
89017,403,296,172,True,True
89018,316,372,819,False,False
89019,422,474,385,True,False
89020,83,29,946,False,True
89021,276,290,571,False,False
89022,89,295,748,True,True
89023,93,433,236,False,True
89024,198,316,580,False,True
89025,181,2,785,True,True
89026,66,226,555,False,False
89027,252,377,875,False,True
89028,425,75,644,False,False
89029,17,393,389,True,False
89030,465,269,279,False,True
89031,326,328,136,False,True
89032,478,8,582,False,True
89033,274,128,142,False,True
89034,293,208,218,True,True
89035,44,230,88,False,False
89036,391,274,514,True,True
89037,65,121,516,True,True
89038,360,292,960,False,True
89039,292,318,894,False,False
89040,333,50,901,False,False
89041,397,267,174,False,True
89042,161,341,513,True,False
89043,9,40,177,True,True
89044,220,372,854,False,False
89045,160,448,674,True,True
89046,101,276,26,False,True
89047,175,403,484,False,True
89048,254,164,972,True,False
89049,463,351,923,True,True
89050,37,65,533,False,False
89051,253,488,134,True,False
89052,17,412,991,True,False
89053,335,218,186,False,False
89054,432,242,108,True,True
89055,162,61,858,True,False
89056,107,79,487,True,False
89057,288,464,15,True,False
89058,216,64,261,True,False
89059,440,125,592,False,False
89060,82,33,470,True,False
89061,401,481,773,True,False
89062,456,183,495,False,True
89063,248,120,525,True,True
89064,462,330,317,False,False
89065,356,156,268,True,True
89066,268,68,680,True,False
89067,422,145,915,True,True
89068,248,11,352,True,False
89069,143,242,643,True,False
89070,115,219,607,False,False
89071,252,45,549,False,True
89072,402,219,819,False,False
89073,178,13,754,True,True
89074,8,161,69,False,False
89075,203,261,673,True,True
89076,218,470,813,True,True
89077,135,258,760,True,True
89078,335,417,531,True,True
89079,321,407,958,False,False
89080,210,476,210,False,False
89081,208,395,396,False,False
89082,282,260,592,False,False
89083,237,95,536,False,False
89084,336,398,974,False,True
89085,429,378,523,True,False
89086,375,79,954,True,False
89087,296,326,479,True,True
89088,381,385,401,True,False
89089,64,450,865,True,False
89090,396,404,519,True,True
89091,485,331,624,False,True
89092,188,1,615,False,True
89093,232,390,270,False,True
89094,176,308,217,False,True
89095,407,146,918,True,True
89096,395,7,829,True,True
89097,90,142,962,True,False
89098,350,285,20,False,False
89099,191,430,676,True,False
89100,253,343,110,False,True
89101,395,236,819,False,False
89102,49,91,553,False,False
89103,185,275,571,False,False
89104,499,183,733,True,True
89105,221,341,998,True,False
89106,270,406,228,False,False
89107,350,75,435,False,True
89108,47,254,162,False,False
89109,54,53,13,False,False
89110,226,377,436,True,True
89111,381,284,79,False,False
89112,405,52,444,True,True
89113,121,230,926,True,False
89114,381,68,902,False,False
89115,200,114,8,False,False
89116,67,56,904,True,False
89117,343,205,139,True,True
89118,266,91,929,True,True
89119,19,227,425,False,False
89120,346,463,885,False,False
89121,223,390,960,False,True
89122,313,144,61,True,True
89123,435,162,970,False,True
89124,417,162,691,False,False
89125,398,329,99,False,False
89126,287,169,129,True,False
89127,55,14,975,False,True
89128,47,7,535,False,True
89129,44,110,949,False,False
89130,477,21,844,True,False
89131,81,197,278,True,True
89132,176,167,46,False,True
89133,283,470,999,False,False
89134,50,35,249,True,True
89135,221,471,970,False,True
89136,38,200,570,True,False
89137,82,113,570,True,False
89138,16,416,15,True,False
89139,374,402,946,False,True
89140,264,165,167,False,False
89141,487,240,922,False,True
89142,147,76,653,False,True
89143,337,492,818,False,False
89144,320,345,661,False,False
89145,219,110,710,True,True
89146,367,380,611,False,True
89147,419,299,705,False,False
89148,65,17,201,True,False
89149,402,341,200,True,True
89150,306,105,630,True,False
89151,248,368,107,True,True
89152,186,140,651,True,False
89153,441,202,961,False,True
89154,168,344,681,True,False
89155,63,492,511,True,False
89156,260,141,260,False,False
89157,480,23,917,True,True
89158,367,229,499,True,False
89159,99,268,984,True,False
89160,413,398,958,False,False
89161,431,452,557,False,True
89162,53,3,190,False,False
89163,424,151,352,True,False
89164,492,465,870,False,True
89165,370,281,231,True,True
89166,379,413,491,True,False
89167,190,293,978,True,False
89168,192,217,249,True,True
89169,484,386,807,False,False
89170,30,376,260,False,False
89171,62,400,616,False,True
89172,295,209,932,False,False
89173,207,266,120,False,True
89174,491,17,30,False,True
89175,389,103,61,True,True
89176,107,398,634,False,False
89177,99,100,343,True,False
89178,364,354,528,True,True
89179,421,150,722,False,False
89180,461,280,722,False,False
89181,61,428,281,True,False
89182,385,197,69,False,False
89183,151,131,336,False,True
89184,435,32,383,True,True
89185,165,41,556,True,False
89186,105,17,427,False,False
89187,158,68,779,False,True
89188,76,196,255,False,False
89189,242,355,916,False,False
89190,309,352,759,True,True
89191,130,221,341,True,False
89192,92,474,634,False,False
89193,266,421,818,False,False
89194,164,344,485,True,True
89195,78,306,128,False,False
89196,91,303,387,True,False
89197,161,177,214,True,True
89198,333,445,807,False,False
89199,440,432,945,True,False
89200,143,216,957,True,False
89201,345,461,669,True,True
89202,133,254,210,False,False
89203,328,164,357,True,True
89204,453,145,510,False,False
89205,15,301,75,True,False
89206,103,484,640,True,False
89207,450,498,751,False,True
89208,327,433,569,False,True
89209,237,410,992,True,True
89210,190,472,264,False,True
89211,45,81,167,False,False
89212,68,293,421,True,True
89213,438,72,446,True,False
89214,256,400,766,True,True
89215,354,111,402,False,True
89216,90,88,255,False,False
89217,171,176,404,False,False
89218,265,192,383,True,True
89219,153,34,246,True,False
89220,382,186,834,False,True
89221,499,437,606,False,True
89222,352,367,741,True,False
89223,125,33,866,False,True
89224,430,304,462,True,True
89225,466,434,126,False,True
89226,89,90,329,True,True
89227,347,430,325,True,True
89228,243,142,383,True,True
89229,325,94,60,True,True
89230,179,250,944,True,False
89231,486,315,410,False,False
89232,105,399,750,True,False
89233,325,477,38,False,False
89234,480,168,769,True,False
89235,442,325,188,True,False
89236,105,205,628,True,False
89237,195,378,944,True,False
89238,153,252,619,True,True
89239,261,436,31,True,False
89240,354,494,396,False,False
89241,320,230,60,True,True
89242,404,472,53,True,False
89243,112,225,498,True,False
89244,214,271,474,True,False
89245,231,26,853,True,True
89246,54,203,790,False,True
89247,29,302,336,False,True
89248,415,180,544,False,True
89249,491,295,452,False,True
89250,372,99,674,True,True
89251,283,222,312,False,True
89252,52,32,946,False,True
89253,98,447,260,False,False
89254,23,252,389,True,False
89255,477,366,76,True,True
89256,243,397,441,False,False
89257,205,86,401,True,False
89258,333,412,489,True,False
89259,129,38,942,False,True
89260,164,423,843,False,False
89261,161,57,643,True,False
89262,352,39,91,False,False
89263,416,108,169,False,False
89264,89,379,165,False,True
89265,329,439,439,False,True
89266,313,6,491,True,False
89267,478,459,595,False,True
89268,308,378,633,False,True
89269,469,217,227,True,False
89270,379,262,934,False,False
89271,244,284,611,False,True
89272,204,156,585,False,False
89273,29,225,509,False,False
89274,115,246,86,False,False
89275,145,221,63,False,False
89276,232,117,309,False,True
89277,96,97,555,False,False
89278,338,363,623,False,True
89279,429,489,155,True,True
89280,317,122,0,False,True
89281,415,171,688,True,False
89282,116,447,383,True,True
89283,447,412,904,True,False
89284,263,288,572,False,False
89285,206,246,647,True,True
89286,458,392,421,True,True
89287,33,5,76,True,True
89288,250,339,69,False,False
89289,318,266,538,True,False
89290,477,21,166,False,True
89291,371,306,267,False,False
89292,375,141,910,True,True
89293,137,131,291,True,False
89294,454,200,914,False,False
89295,408,254,328,True,False
89296,73,148,582,False,True
89297,475,477,418,True,True
89298,60,404,147,True,True
89299,377,411,17,False,True
89300,155,490,859,True,False
89301,442,41,598,False,False
89302,171,464,805,True,True
89303,474,339,998,True,False
89304,471,104,390,True,False
89305,365,201,259,True,True
89306,427,273,92,True,False
89307,227,255,182,True,True
89308,249,291,388,True,False
89309,280,233,875,False,True
89310,406,498,16,False,True
89311,446,242,967,False,False
89312,267,304,122,True,True
89313,497,52,93,True,False
89314,328,374,128,False,False
89315,279,435,558,True,True
89316,400,362,746,False,False
89317,340,486,104,True,True
89318,134,419,695,True,True
89319,162,140,560,False,False
89320,31,81,516,True,True
89321,37,50,531,True,True
89322,343,49,197,True,True
89323,356,256,330,True,False
89324,440,403,573,False,False
89325,270,74,675,True,False
89326,283,281,575,True,True
89327,230,386,577,False,False
89328,10,413,519,True,True
89329,492,406,95,False,False
89330,151,286,826,True,True
89331,407,428,420,True,False
89332,219,186,386,False,False
89333,242,283,663,True,False
89334,127,354,798,False,True
89335,11,92,839,True,False
89336,93,382,944,True,False
89337,448,329,452,False,True
89338,359,153,830,True,True
89339,418,228,603,True,False
89340,324,317,466,False,False
89341,191,364,778,False,False
89342,175,236,707,True,True
89343,325,498,9,True,True
89344,54,398,322,False,True
89345,42,136,41,True,False
89346,168,130,858,True,False
89347,403,239,879,True,True
89348,158,16,799,True,True
89349,407,136,554,False,False
89350,466,488,992,True,True
89351,12,128,132,True,False
89352,112,356,66,True,True
89353,256,396,576,True,False
89354,372,377,638,True,True
89355,356,103,323,False,False
89356,418,81,425,False,False
89357,393,200,367,False,False
89358,9,277,666,False,False
89359,249,405,964,False,False
89360,349,15,694,True,True
89361,3,382,401,True,False
89362,381,196,625,False,True
89363,252,48,611,False,True
89364,1,110,279,False,True
89365,354,471,743,False,True
89366,288,476,313,True,True
89367,261,394,703,False,True
89368,420,454,829,True,True
89369,12,339,332,True,False
89370,201,165,251,True,False
89371,138,102,127,True,False
89372,497,378,151,True,True
89373,59,91,740,True,True
89374,452,493,327,True,True
89375,380,320,564,True,True
89376,154,253,660,True,False
89377,445,450,516,True,True
89378,28,24,97,False,True
89379,328,400,89,True,True
89380,360,68,97,False,True
89381,232,63,602,True,False
89382,59,250,614,False,False
89383,158,202,949,False,False
89384,130,12,340,True,True
89385,197,15,501,True,False
89386,234,312,846,True,True
89387,12,351,405,True,False
89388,204,311,276,True,True
89389,129,60,89,True,True
89390,183,132,182,True,True
89391,78,24,721,True,False
89392,387,291,385,True,False
89393,257,223,859,True,False
89394,459,208,140,False,False
89395,157,225,851,True,True
89396,80,199,503,False,False
89397,133,412,752,True,False
89398,61,163,630,True,False
89399,363,121,293,False,True
89400,257,293,550,False,True
89401,375,159,673,True,True
89402,484,31,449,True,False
89403,301,392,218,True,True
89404,445,404,584,False,True
89405,475,411,742,True,True
89406,240,267,448,False,True
89407,31,156,670,False,True
89408,64,301,767,False,False
89409,125,63,294,False,True
89410,13,144,395,False,False
89411,251,228,490,True,False
89412,157,197,666,False,False
89413,154,97,497,True,False
89414,167,30,649,True,False
89415,305,49,326,False,False
89416,441,497,239,True,True
89417,442,80,77,False,False
89418,225,68,141,False,True
89419,305,191,514,True,True
89420,100,78,475,True,True
89421,23,247,271,True,False
89422,171,95,534,True,True
89423,377,187,762,False,True
89424,170,403,746,False,False
89425,292,269,581,False,True
89426,447,246,374,False,False
89427,174,464,474,True,False
89428,434,371,308,False,False
89429,187,35,212,True,True
89430,386,3,722,False,False
89431,232,288,473,True,True
89432,466,48,669,True,True
89433,367,365,430,False,True
89434,343,126,141,False,True
89435,111,287,477,False,True
89436,427,105,261,True,False
89437,77,192,822,False,True
89438,279,130,741,True,False
89439,21,456,41,True,False
89440,209,81,940,False,False
89441,14,181,650,True,False
89442,86,68,979,False,False
89443,31,44,187,False,False
89444,407,193,783,True,True
89445,471,493,194,True,True
89446,488,177,241,True,False
89447,24,312,468,True,True
89448,180,55,338,False,True
89449,38,456,769,True,False
89450,298,468,220,True,False
89451,456,202,22,False,True
89452,281,469,649,True,False
89453,185,408,505,False,True
89454,267,159,717,True,True
89455,412,29,849,True,True
89456,181,185,433,False,False
89457,480,297,945,True,False
89458,110,75,475,True,True
89459,379,67,548,True,True
89460,144,142,395,False,False
89461,99,491,532,False,False
89462,337,371,847,True,False
89463,304,277,945,True,False
89464,180,233,174,False,True
89465,491,36,824,True,False
89466,64,222,919,True,True
89467,269,77,596,True,False
89468,307,256,822,False,True
89469,246,427,551,True,True
89470,35,481,164,True,True
89471,245,268,390,True,False
89472,356,304,190,False,False
89473,208,453,458,True,False
89474,385,254,769,True,False
89475,388,461,445,True,True
89476,316,433,600,True,False
89477,344,161,793,False,True
89478,99,92,553,False,False
89479,230,467,21,True,False
89480,364,285,377,True,True
89481,275,142,601,False,False
89482,343,131,322,False,True
89483,317,28,222,True,True
89484,76,393,702,False,False
89485,186,329,708,False,True
89486,408,405,570,True,False
89487,131,497,958,False,False
89488,301,68,484,False,True
89489,457,315,751,False,True
89490,160,146,468,True,True
89491,315,463,421,True,True
89492,338,299,857,True,True
89493,215,4,249,True,True
89494,225,71,129,True,False
89495,308,177,635,True,False
89496,460,171,949,False,False
89497,178,374,567,True,False
89498,482,342,438,True,True
89499,361,255,371,False,True
89500,180,41,105,True,True
89501,312,63,427,False,False
89502,348,405,736,True,False
89503,480,375,355,True,False
89504,9,52,2,True,True
89505,195,310,941,False,True
89506,253,330,596,True,False
89507,273,259,515,True,False
89508,383,432,905,True,False
89509,351,22,547,False,True
89510,246,138,582,False,True
89511,407,128,664,False,False
89512,207,419,196,True,False
89513,91,382,767,False,False
89514,479,436,879,True,True
89515,92,129,959,False,False
89516,10,201,386,False,False
89517,420,7,866,False,True
89518,296,34,250,False,False
89519,126,95,987,False,True
89520,192,423,317,False,False
89521,386,488,868,False,False
89522,52,360,895,True,False
89523,460,319,63,False,False
89524,39,390,270,False,True
89525,407,201,43,True,False
89526,401,118,324,True,True
89527,55,430,95,False,False
89528,396,214,536,False,False
89529,13,373,414,True,True
89530,99,3,724,True,False
89531,271,331,663,True,False
89532,195,80,999,False,False
89533,192,473,389,True,False
89534,308,311,360,True,False
89535,455,101,125,True,False
89536,495,263,71,False,True
89537,267,173,286,True,True
89538,455,39,985,True,True
89539,274,305,897,True,True
89540,328,336,881,False,True
89541,155,207,255,False,False
89542,329,171,842,False,True
89543,93,14,744,True,False
89544,96,68,153,False,True
89545,117,51,212,True,True
89546,239,84,392,True,True
89547,185,174,454,False,True
89548,12,78,359,True,True
89549,344,323,686,False,True
89550,421,485,43,True,False
89551,491,447,340,True,True
89552,203,249,742,True,True
89553,319,19,968,True,True
89554,23,10,825,False,False
89555,82,170,93,True,False
89556,398,155,995,False,False
89557,56,234,389,True,False
89558,475,307,659,False,False
89559,309,12,357,True,True
89560,240,293,458,True,False
89561,88,254,550,False,True
89562,348,368,674,True,True
89563,85,398,743,False,True
89564,479,342,260,False,False
89565,235,307,64,False,False
89566,213,226,419,True,False
89567,453,494,817,True,True
89568,282,263,312,False,True
89569,11,328,519,True,True
89570,308,225,46,False,True
89571,483,152,663,True,False
89572,363,272,517,True,True
89573,92,447,887,False,True
89574,301,226,254,False,True
89575,409,418,631,False,False
89576,263,200,192,True,False
89577,460,59,401,True,False
89578,222,83,886,True,False
89579,48,439,217,False,True
89580,374,39,24,True,False
89581,469,341,655,True,True
89582,324,418,10,True,False
89583,53,326,611,False,True
89584,366,466,232,True,False
89585,247,404,160,True,False
89586,305,326,8,False,False
89587,176,191,6,False,False
89588,12,484,721,True,False
89589,173,165,833,False,True
89590,472,293,614,False,False
89591,206,395,451,True,True
89592,160,394,884,False,True
89593,239,33,694,True,True
89594,136,396,762,False,True
89595,87,67,243,False,True
89596,173,89,875,False,True
89597,489,472,381,False,True
89598,444,181,683,True,False
89599,385,349,975,False,True
89600,214,367,924,True,False
89601,66,332,85,True,True
89602,107,88,205,False,True
89603,412,145,618,True,True
89604,255,165,844,True,False
89605,247,75,705,False,False
89606,86,465,794,True,False
89607,329,106,336,False,True
89608,460,119,213,False,True
89609,140,404,754,True,True
89610,79,366,399,False,False
89611,267,346,65,True,False
89612,299,301,726,True,False
89613,134,478,454,False,True
89614,74,111,572,False,False
89615,441,236,868,False,False
89616,121,430,543,False,False
89617,452,332,833,False,True
89618,334,170,484,False,True
89619,56,236,658,False,False
89620,397,117,607,False,False
89621,340,477,144,True,True
89622,331,451,453,False,True
89623,151,384,330,True,False
89624,52,414,458,True,False
89625,222,288,530,True,False
89626,255,222,721,True,False
89627,376,489,93,True,False
89628,157,491,392,True,True
89629,420,332,13,False,False
89630,300,45,452,False,True
89631,128,294,298,True,False
89632,179,395,621,False,True
89633,319,300,834,False,True
89634,164,407,394,False,False
89635,21,404,687,True,True
89636,38,79,458,True,False
89637,275,360,822,False,True
89638,472,206,472,True,False
89639,270,357,816,True,False
89640,307,309,487,True,False
89641,391,451,565,False,True
89642,152,402,210,False,False
89643,317,261,160,True,False
89644,393,419,572,False,False
89645,73,253,369,False,True
89646,176,419,220,True,False
89647,458,93,342,True,False
89648,109,381,976,False,True
89649,219,77,644,False,False
89650,49,386,429,True,True
89651,301,132,258,True,False
89652,128,490,347,False,False
89653,176,249,23,True,True
89654,223,464,170,False,False
89655,227,29,151,True,True
89656,241,309,43,True,False
89657,301,216,568,False,True
89658,36,153,184,False,True
89659,476,331,948,False,True
89660,417,442,132,True,False
89661,252,489,192,True,False
89662,80,201,725,True,True
89663,184,2,793,False,True
89664,253,9,714,True,True
89665,371,348,203,True,False
89666,192,148,434,True,True
89667,310,223,838,False,True
89668,483,281,773,True,False
89669,189,176,808,True,False
89670,174,13,261,True,False
89671,317,152,737,True,True
89672,490,87,927,False,True
89673,309,156,920,True,True
89674,14,188,580,False,True
89675,315,296,938,True,False
89676,228,438,483,False,True
89677,306,110,528,True,True
89678,261,69,84,False,True
89679,251,211,600,True,False
89680,432,477,206,True,False
89681,302,467,559,True,True
89682,165,355,955,False,True
89683,130,373,879,True,True
89684,408,242,633,False,True
89685,348,357,556,True,False
89686,37,376,451,True,True
89687,199,73,741,True,False
89688,18,184,76,True,True
89689,379,338,823,False,True
89690,310,333,302,False,True
89691,119,290,163,True,True
89692,110,436,233,False,False
89693,168,383,760,True,True
89694,107,346,111,False,False
89695,347,341,221,False,False
89696,368,103,448,False,True
89697,331,58,748,True,True
89698,300,415,401,True,False
89699,349,56,294,False,True
89700,225,52,376,False,True
89701,392,193,890,False,False
89702,462,33,816,True,False
89703,394,365,585,False,False
89704,248,469,0,False,True
89705,33,65,700,True,False
89706,38,444,328,True,False
89707,28,303,655,True,True
89708,404,331,447,True,True
89709,334,120,803,False,True
89710,151,44,509,False,False
89711,153,420,749,False,True
89712,360,112,520,False,False
89713,122,220,66,True,True
89714,334,457,892,False,True
89715,240,448,469,True,False
89716,257,471,244,False,False
89717,162,119,420,True,False
89718,187,260,313,True,True
89719,278,415,258,True,False
89720,70,93,133,True,True
89721,90,355,833,False,True
89722,491,445,856,False,True
89723,277,207,963,False,True
89724,276,110,521,False,False
89725,260,340,494,True,False
89726,438,440,204,False,False
89727,480,285,932,False,False
89728,199,418,164,True,True
89729,273,18,131,True,False
89730,328,325,284,False,True
89731,298,193,198,True,True
89732,28,472,873,False,False
89733,222,435,462,True,True
89734,403,63,955,False,True
89735,497,182,761,False,False
89736,266,238,11,False,True
89737,210,272,307,True,False
89738,412,241,927,False,True
89739,348,436,510,False,False
89740,49,194,74,False,True
89741,231,396,219,True,True
89742,496,397,11,False,True
89743,298,66,652,True,True
89744,200,46,652,True,True
89745,128,274,933,True,True
89746,331,209,463,False,False
89747,9,216,893,False,True
89748,443,288,329,True,True
89749,66,345,715,False,True
89750,342,499,889,False,True
89751,368,30,815,False,False
89752,1,430,362,True,True
89753,300,490,788,True,False
89754,23,402,593,True,True
89755,186,354,485,True,True
89756,100,476,743,False,True
89757,447,255,633,False,True
89758,427,440,582,False,True
89759,359,5,568,False,True
89760,256,56,767,False,False
89761,419,476,816,True,False
89762,14,482,673,True,True
89763,338,250,53,True,False
89764,141,223,576,True,False
89765,219,478,397,False,True
89766,50,70,676,True,False
89767,331,1,121,True,False
89768,413,167,311,False,False
89769,194,490,202,True,True
89770,325,23,963,False,True
89771,74,124,603,True,False
89772,451,374,22,False,True
89773,382,484,550,False,True
89774,13,415,158,True,True
89775,472,382,442,False,True
89776,260,358,981,False,True
89777,87,332,483,False,True
89778,265,435,841,True,False
89779,353,177,273,False,False
89780,465,289,474,True,False
89781,52,359,233,False,False
89782,107,473,844,True,False
89783,99,62,962,True,False
89784,345,121,599,False,True
89785,100,479,124,True,False
89786,218,417,535,False,True
89787,495,190,56,True,True
89788,2,232,193,False,True
89789,37,111,179,False,False
89790,2,402,32,True,True
89791,184,403,716,False,True
89792,365,371,940,False,False
89793,220,470,208,True,True
89794,342,495,21,True,False
89795,135,404,270,False,True
89796,240,453,877,False,True
89797,71,230,104,True,True
89798,110,336,136,False,True
89799,254,207,430,False,True
89800,42,120,880,False,True
89801,404,309,245,False,True
89802,217,221,704,True,False
89803,53,1,512,False,True
89804,78,353,616,False,True
89805,122,151,434,True,True
89806,242,203,775,False,False
89807,141,374,457,True,False
